"incident_datetime","incident_date","incident_time","incident_year","incident_day_of_week","report_datetime","row_id","incident_id","incident_number","cad_number","report_type_code","report_type_description","filed_online","incident_code","incident_category","incident_subcategory","incident_description","resolution","intersection","cnn","police_district","analysis_neighborhood","supervisor_district","latitude","longitude","point",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_h4ep_8xdi",":@computed_region_y6ts_4iup",":@computed_region_jg9y_a9du"
"2019-10-06T01:10:00.000","2019-10-06T00:00:00.000","01:10","2019","Sunday","2019-10-06T01:33:00.000","85498026031","854980","190750527","192790215","II","Initial",,"26031","Arson","Arson","Arson of Vehicle","Open or Active","ROLPH ST \ PRAGUE ST","21391000","Ingleside","Excelsior","11","37.711758169039264","-122.43264606841319","POINT (-122.43264606841319 37.711758169039264)","58","9","1","7",,,,,
"2019-10-06T23:55:00.000","2019-10-06T00:00:00.000","23:55","2019","Sunday","2019-10-06T23:55:00.000","85526163010","855261","190262760",,"IS","Initial Supplement",,"63010","Warrant","Other","Warrant Arrest, Local SF Warrant","Cite or Arrest Adult","BOARDMAN PL \ BRYANT ST","23914000","Out of SF","South of Market","6","37.7751608100771","-122.40363551943442","POINT (-122.40363551943442 37.7751608100771)","32","1","10","34",,,,,
"2019-10-04T14:10:00.000","2019-10-04T00:00:00.000","14:10","2019","Friday","2019-10-06T09:23:00.000","85506268030","855062","190750975","192791028","II","Initial",,"68030","Courtesy Report","Courtesy Report","Courtesy Report","Open or Active","VALLEJO ST \ TURK MURPHY LN","25354000","Out of SF","Chinatown","3","37.7984422945084","-122.40987875494628","POINT (-122.40987875494628 37.7984422945084)","106","6","3","6",,,,,
"2019-10-04T19:00:00.000","2019-10-04T00:00:00.000","19:00","2019","Friday","2019-10-05T09:00:00.000","85500706244","855007","196209736",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","WASHINGTON ST \ DRUMM ST","24571000","Central","Financial District/South Beach","3","37.796346859010335","-122.39695784020824","POINT (-122.39695784020824 37.796346859010335)","77","6","3","8","4",,,,
"2019-10-06T10:52:00.000","2019-10-06T00:00:00.000","10:52","2019","Sunday","2019-10-06T10:52:00.000","85510765010","855107","190751252","192791372","II","Initial",,"65010","Traffic Violation Arrest","Traffic Violation Arrest","Traffic Violation Arrest","Cite or Arrest Adult","LOMBARD ST \ LARKIN ST","25566000","Central","Russian Hill","2","37.80175841597838","-122.42125755912416","POINT (-122.42125755912416 37.80175841597838)","107","6","6","32",,,,,
"2019-10-06T14:06:00.000","2019-10-06T00:00:00.000","14:06","2019","Sunday","2019-10-06T14:54:00.000","85516416625","855164","190751898","192792274","II","Initial",,"16625","Drug Offense","Drug Violation","Cocaine, Base/rock, Sale","Cite or Arrest Adult","POLK ST \ EDDY ST","25176000","Tenderloin","Tenderloin","6","37.78310139923345","-122.41918170505187","POINT (-122.41918170505187 37.78310139923345)","20","4","10","36",,,"1",,
"2019-10-06T17:00:00.000","2019-10-06T00:00:00.000","17:00","2019","Sunday","2019-10-06T18:24:00.000","85519306244","855193","190752404","192793118","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","STEINER ST \ POST ST","26614000","Northern","Japantown","5","37.784944005025956","-122.4347299934904","POINT (-122.4347299934904 37.784944005025956)","103","4","11","15",,,,,
"2019-10-05T11:50:00.000","2019-10-05T00:00:00.000","11:50","2019","Saturday","2019-10-05T12:11:00.000","85480304134","854803","190748594","192781869","II","Initial",,"04134","Assault","Simple Assault","Battery","Open or Active","GATEVIEW AVE \ NORTHPOINT DR","34121000","Southern","Treasure Island","6","37.82999075468863","-122.37459440988756","POINT (-122.37459440988756 37.82999075468863)","36","1","10","37",,,,,
"2019-10-03T22:00:00.000","2019-10-03T00:00:00.000","22:00","2019","Thursday","2019-10-04T10:18:00.000","85501206374","855012","196209598",,"II","Coplogic Initial","true","06374","Larceny Theft","Larceny Theft - Other","Theft, Other Property, >$950","Open or Active",,,"Ingleside",,,,,,,,,,,,,,
"2019-10-06T08:05:00.000","2019-10-06T00:00:00.000","08:05","2019","Sunday","2019-10-06T08:16:00.000","85513927195","855139","190750931","192790800","II","Initial",,"27195","Other Miscellaneous","Trespass","Trespassing","Open or Active","GOUGH ST \ POST ST","26501000","Northern","Japantown","5","37.78619642719614","-122.42485842366148","POINT (-122.42485842366148 37.78619642719614)","100","4","11","15",,,,,
"2019-10-06T14:07:00.000","2019-10-06T00:00:00.000","14:07","2019","Sunday","2019-10-06T14:51:00.000","85515716622","855157","190751945","192792266","II","Initial",,"16622","Drug Offense","Drug Violation","Cocaine, Possession For Sale","Cite or Arrest Adult","POLK ST \ EDDY ST","25176000","Tenderloin","Tenderloin","6","37.78310139923345","-122.41918170505187","POINT (-122.41918170505187 37.78310139923345)","20","4","10","36",,,"1",,
"2019-10-05T14:00:00.000","2019-10-05T00:00:00.000","14:00","2019","Saturday","2019-10-05T15:06:00.000","85509006242","855090","190749031","192782679","II","Initial",,"06242","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, $50-$200","Open or Active","22ND AVE \ CLEMENT ST","27540000","Richmond","Outer Richmond","1","37.78216042110706","-122.48165989477727","POINT (-122.48165989477727 37.78216042110706)","8","8","4","29",,,,,
"2019-10-05T14:30:00.000","2019-10-05T00:00:00.000","14:30","2019","Saturday","2019-10-05T15:37:00.000","85485206314","854852","190749213","192782820","II","Initial",,"06314","Larceny Theft","Larceny Theft - Bicycle","Theft, Bicycle, >$950","Open or Active","OAK ST \ DIVISADERO ST","26031000","Northern","Hayes Valley","5","37.77313349122912","-122.43742294103188","POINT (-122.43742294103188 37.77313349122912)","112","4","11","9",,,,,
"2019-10-06T00:04:00.000","2019-10-06T00:00:00.000","00:04","2019","Sunday","2019-10-06T00:09:00.000","85495212030","854952","190750395","192790009","II","Initial",,"12030","Weapons Offense","Weapons Offense","Weapon, Deadly, Imitation or Laser Scope, Exhibiting","Open or Active","25TH ST \ DAKOTA ST \ TEXAS ST","23627000","Bayview","Bayview Hunters Point","10","37.752426800122734","-122.3945869789376","POINT (-122.3945869789376 37.752426800122734)","54","2","9","1",,,,,
"2019-10-05T03:00:00.000","2019-10-05T00:00:00.000","03:00","2019","Saturday","2019-10-05T13:54:00.000","85503406244","855034","196209968",,"II","Coplogic Initial","true","06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","RIVERA ST \ 47TH AVE","23510000","Taraval","Sunset/Parkside","4","37.74545665765881","-122.5059581676625","POINT (-122.5059581676625 37.74545665765881)","39","10","7","35",,,,,
"2019-10-06T18:00:00.000","2019-10-06T00:00:00.000","18:00","2019","Sunday","2019-10-06T18:15:00.000","85523503401","855235","190752341","192793057","II","Initial",,"03401","Robbery","Robbery - Commercial","Shoplifting, Force against Agent","Open or Active","GEARY ST \ POWELL ST","24903000","Central","Financial District/South Beach","3","37.78735926098589","-122.40822672700406","POINT (-122.40822672700406 37.78735926098589)","19","6","3","8",,,"1",,
"2019-10-01T08:20:00.000","2019-10-01T00:00:00.000","08:20","2019","Tuesday","2019-10-05T08:28:00.000","85504571000","855045","196209651",,"II","Coplogic Initial","true","71000","Lost Property","Lost Property","Lost Property","Open or Active","VALLEJO ST \ COWELL PL","24821000","Central","Financial District/South Beach","3","37.79945571124219","-122.40184382598945","POINT (-122.40184382598945 37.79945571124219)","77","6","3","8",,,,,
"2019-10-06T08:39:00.000","2019-10-06T00:00:00.000","08:39","2019","Sunday","2019-10-06T08:49:00.000","85506551040","855065","190750919","192790873","II","Initial",,"51040","Non-Criminal","Non-Criminal","Aided Case","Open or Active","ASPEN CT \ RIDGE CT \ SADDLEBACK DR","33679000","Ingleside","Excelsior","10","37.70934710789241","-122.42607352828963","POINT (-122.42607352828963 37.70934710789241)","58","9","9","7",,,,,
"2019-10-05T22:00:00.000","2019-10-05T00:00:00.000","22:00","2019","Saturday","2019-10-06T09:51:00.000","85507406240","855074","190751111","192791136","II","Initial",,"06240","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, Att.","Open or Active","CLAY ST \ CHERRY ST","27571000","Richmond","Presidio Heights","2","37.78780934183433","-122.45705805538128","POINT (-122.45705805538128 37.78780934183433)","10","8","6","31",,,,,
"2019-10-05T22:12:00.000","2019-10-05T00:00:00.000","22:12","2019","Saturday","2019-10-05T22:16:00.000","85494128100","854941","190750226","192784561","II","Initial",,"28100","Malicious Mischief","Vandalism","Malicious Mischief, Breaking Windows","Open or Active","16TH ST \ GUERRERO ST","25698000","Mission","Mission","8","37.764783451283925","-122.42410268505228","POINT (-122.42410268505228 37.764783451283925)","37","3","5","20",,,,,
"2019-10-05T14:15:00.000","2019-10-05T00:00:00.000","14:15","2019","Saturday","2019-10-05T22:45:00.000","85491127170","854911","190748936","192784062","IS","Initial Supplement",,"27170","Other Miscellaneous","Other","Resisting, Delaying, or Obstructing  Peace Officer Duties","Cite or Arrest Adult","02ND AVE \ CABRILLO ST","27212000","Richmond","Inner Richmond","1","37.77556645899617","-122.45958850145273","POINT (-122.45958850145273 37.77556645899617)","5","8","4","11",,,,,
"2019-10-06T10:00:00.000","2019-10-06T00:00:00.000","10:00","2019","Sunday","2019-10-06T16:15:00.000","85517507021","855175","190752131","192792848","VI","Vehicle Initial",,"07021","Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Auto","Open or Active","LA PLAYA \ LINCOLN WAY \ MARTIN LUTHER KING JR DR","27964000","Taraval","Sunset/Parkside","4","37.76403273428497","-122.50940219269224","POINT (-122.50940219269224 37.76403273428497)","39","10","7","35",,,,,
"2019-10-06T17:13:00.000","2019-10-06T00:00:00.000","17:13","2019","Sunday","2019-10-06T17:13:00.000","85518707041","855187","190730262","192792817","VS","Vehicle Supplement",,"07041","Recovered Vehicle","Recovered Vehicle","Vehicle, Recovered, Auto","Open or Active","FULTON ST \ 21ST AVE","27508000","Richmond","Golden Gate Park","1","37.77276557983137","-122.4799045818928","POINT (-122.4799045818928 37.77276557983137)","9","8","4","12",,,,,
"2019-10-06T17:00:00.000","2019-10-06T00:00:00.000","17:00","2019","Sunday","2019-10-06T19:55:00.000","85520407023","855204","190752589","192793459","VI","Vehicle Initial",,"07023","Motor Vehicle Theft","Motor Vehicle Theft","Vehicle, Stolen, Motorcycle","Open or Active","CROSSOVER DR \ MARTIN LUTHER KING JR DR","27441000","Richmond","Golden Gate Park","1","37.76606248575656","-122.4773628313276","POINT (-122.4773628313276 37.76606248575656)","9","8","4","12",,,,,
"2019-10-05T19:48:00.000","2019-10-05T00:00:00.000","19:48","2019","Saturday","2019-10-05T19:48:00.000","85493764020","854937","190750107","192784013","II","Initial",,"64020","Non-Criminal","Other","Mental Health Detention","Open or Active","JESSIE ST \ 06TH ST","24294000","Tenderloin","South of Market","6","37.781398133437946","-122.40924544400873","POINT (-122.40924544400873 37.781398133437946)","32","5","10","34","1",,"1",,
"2019-10-05T18:18:00.000","2019-10-05T00:00:00.000","18:18","2019","Saturday","2019-10-05T18:25:00.000","85491304134","854913","190749611","192783665","II","Initial",,"04134","Assault","Simple Assault","Battery","Open or Active","23RD ST \ MISSION ST","24094000","Mission","Mission","9","37.753836586731786","-122.41859394629981","POINT (-122.41859394629981 37.753836586731786)","53","3","2","20","3",,,,
"2019-10-06T11:08:00.000","2019-10-06T00:00:00.000","11:08","2019","Sunday","2019-10-06T14:54:00.000","85514806244","855148","190751826","192792277","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","WASHINGTON ST \ DRUMM ST","24571000","Central","Financial District/South Beach","3","37.796346859010335","-122.39695784020824","POINT (-122.39695784020824 37.796346859010335)","77","6","3","8","4",,,,
"2019-10-05T20:32:00.000","2019-10-05T00:00:00.000","20:32","2019","Saturday","2019-10-05T20:32:00.000","85494826170","854948","190750050","192784182","II","Initial",,"26170","Other Miscellaneous","Other","Probation Violation","Cite or Arrest Adult","CLEMENT ST \ 12TH AVE","27306000","Richmond","Inner Richmond","1","37.782652399705285","-122.47084599666566","POINT (-122.47084599666566 37.782652399705285)","5","8","4","11",,,,,
"2019-10-05T19:05:00.000","2019-10-05T00:00:00.000","19:05","2019","Saturday","2019-10-05T19:05:00.000","85489519010","854895","190749677","192783846","II","Initial",,"19010","Disorderly Conduct","Disorderly Conduct","Public Nuisance, Committing","Cite or Arrest Adult","CHESTNUT ST \ PIERCE ST","26964000","Northern","Marina","2","37.80040342900427","-122.43950417286405","POINT (-122.43950417286405 37.80040342900427)","17","4","6","13",,,,,
"2019-10-06T06:00:00.000","2019-10-06T00:00:00.000","06:00","2019","Sunday","2019-10-06T08:42:00.000","85507306224","855073","190751014","192790880","II","Initial",,"06224","Larceny Theft","Larceny - From Vehicle","Theft, From Unlocked Vehicle, >$950","Open or Active","COLE ST \ CARMEL ST","26264000","Park","Inner Sunset","5","37.76085140380751","-122.44895943532092","POINT (-122.44895943532092 37.76085140380751)","114","7","11","14",,,,,
"2019-10-04T14:30:00.000","2019-10-04T00:00:00.000","14:30","2019","Friday","2019-10-05T20:18:00.000","85500206372","855002","196209996",,"II","Coplogic Initial","true","06372","Larceny Theft","Larceny Theft - Other","Theft, Other Property, $50-$200","Open or Active","TAPIA DR \ SERRANO DR","23097000","Taraval","Lakeshore","7","37.71905643663192","-122.48142396348878","POINT (-122.48142396348878 37.71905643663192)","42","10","8","16",,,,,
"2019-09-30T12:00:00.000","2019-09-30T00:00:00.000","12:00","2019","Monday","2019-10-03T13:46:00.000","85501771000","855017","196209902",,"II","Coplogic Initial","true","71000","Lost Property","Lost Property","Lost Property","Open or Active","GEARY ST \ POWELL ST","24903000","Central","Financial District/South Beach","3","37.78735926098589","-122.40822672700406","POINT (-122.40822672700406 37.78735926098589)","19","6","3","8",,,"1",,
"2019-10-06T18:00:00.000","2019-10-06T00:00:00.000","18:00","2019","Sunday","2019-10-06T22:17:00.000","85524006244","855240","190752868","192793900","II","Initial",,"06244","Larceny Theft","Larceny - From Vehicle","Theft, From Locked Vehicle, >$950","Open or Active","WEBSTER ST \ POST ST","26591000","Northern","Japantown","5","37.78537264618818","-122.43136639807875","POINT (-122.43136639807875 37.78537264618818)","101","4","11","15",,,,,
"2019-10-06T11:18:00.000","2019-10-06T00:00:00.000","11:18","2019","Sunday","2019-10-06T11:19:00.000","85508407041","855084","190749398",,"VS","Vehicle Supplement",,"07041","Recovered Vehicle","Recovered Vehicle","Vehicle, Recovered, Auto","Open or Active",,,"Out of SF",,,,,,,,,,,,,,
"2019-09-29T01:30:00.000","2019-09-29T00:00:00.000","01:30","2019","Sunday","2019-10-04T16:40:00.000","85504905073","855049","190741601",,"IS","Coplogic Supplement","true","05073","Burglary","Burglary - Other","Burglary, Other Bldg., Unlawful Entry","Open or Active","06TH AVE \ IRVING ST","27084000","Park","Inner Sunset","5","37.76417782656134","-122.46310199573726","POINT (-122.46310199573726 37.76417782656134)","109","7","11","14",,,,,
"2019-10-06T07:31:00.000","2019-10-06T00:00:00.000","07:31","2019","Sunday","2019-10-06T07:36:00.000","85507719057","855077","190750806","192790707","II","Initial",,"19057","Disorderly Conduct","Intimidation","Terrorist Threats","Cite or Arrest Adult","16TH ST \ MISSION ST","24170000","Mission","Mission","9","37.76505133632968","-122.41966897380142","POINT (-122.41966897380142 37.76505133632968)","53","3","2","20","3","50",,"24",
"2019-10-05T17:15:00.000","2019-10-05T00:00:00.000","17:15","2019","Saturday","2019-10-05T17:20:00.000","85490565016","854905","190749495","192783333","II","Initial",,"65016","Other Miscellaneous","Other","Driving, License Suspended or Revoked","Cite or Arrest Adult","STEUART ST \ MISSION ST","24552000","Southern","Financial District/South Beach","3","37.79323049132005","-122.3931813328012","POINT (-122.3931813328012 37.79323049132005)","108","1","3","8","4",,,,
"2019-10-01T00:00:00.000","2019-10-01T00:00:00.000","00:00","2019","Tuesday","2019-10-05T23:22:00.000","85494464070","854944","190750298","192784780","II","Initial",,"64070","Suspicious Occ","Suspicious Occ","Suspicious Occurrence","Open or Active","20TH AVE \ SANTIAGO ST","23197000","Taraval","Sunset/Parkside","4","37.74486944017707","-122.4768956029359","POINT (-122.4768956029359 37.74486944017707)","40","10","7","35",,,,,
"2019-10-06T01:40:00.000","2019-10-06T00:00:00.000","01:40","2019","Sunday","2019-10-06T01:46:00.000","85498526031","854985","190750533","192790251","II","Initial",,"26031","Arson","Arson","Arson of Vehicle","Open or Active","CORDOVA ST \ CHICAGO WAY","21387000","Ingleside","Excelsior","11","37.7088710099171","-122.43439530880578","POINT (-122.43439530880578 37.7088710099171)","58","9","1","7",,,,,
