NAME,BRANDNAME,PB_ID,TRADE_NAME,FRANCHISE_NAME,ISO3,AREANAME4,AREANAME3,AREANAME2,AREANAME1,STABB,POSTCODE,FORMATTEDADDRESS,MAINADDRESSLINE,ADDRESSLASTLINE,LONGITUDE,LATITUDE,GEORESULT,CONFIDENCE_CODE,COUNTRY_ACCESS_CODE,TEL_NUM,FAXNUM,EMAIL,HTTP,OPEN_24H,BUSINESS_LINE,SIC1,SIC2,SIC8,SIC8_DESCRIPTION,ALT_INDUSTRY_CODE,MICODE,TRADE_DIVISION,GROUP,CLASS,SUB_CLASS,EMPLOYEE_HERE,EMPLOYEE_COUNT,YEAR_START,SALES_VOLUME_LOCAL,SALES_VOLUME_US_DOLLARS,CURRENCY_CODE,AGENT_CODE,LEGAL_STATUS_CODE,STATUS_CODE,SUBSIDIARY_INDICATOR,PARENT_BUSINESS_NAME,PARENT_ADDRESS,PARENT_STREET_ADDRESS,PARENT_AREANAME3,PARENT_AREANAME1,PARENT_COUNTRY,PARENT_POSTCODE,DOMESTIC_ULTIMATE_BUSINESS_NAME,DOMESTIC_ULTIMATE_ADDRESS,DOMESTIC_ULTIMATE_STREET_ADDRESS,DOMESTIC_ULTIMATE_AREANAME3,DOMESTIC_ULTIMATE_AREANAME1,DOMESTIC_ULTIMATE_POSTCODE,GLOBAL_ULTIMATE_INDICATOR,GLOBAL_ULTIMATE_BUSINESS_NAME,GLOBAL_ULTIMATE_ADDRESS,GLOBAL_ULTIMATE_STREET_ADDRESS,GLOBAL_ULTIMATE_AREANAME3,GLOBAL_ULTIMATE_AREANAME1,GLOBAL_ULTIMATE_COUNTRY,GLOBAL_ULTIMATE_POSTCODE,FAMILY_MEMBERS,HIERARCHY_CODE,TICKER_SYMBOL,EXCHANGE_NAME,geom
SUKHVINDER SINGH,,2107105949,,,ESP,,CORNELLÀ DE LLOBREGAT,BARCELONA,CATALUÑA,CT,08940,"AVINGUDA DEL PARC, 08940, CORNELLÀ DE LLOBREGAT, BARCELONA",AVINGUDA DEL PARC,"08940, CORNELLÀ DE LLOBREGAT, BARCELONA",2.074695,41.359125,T18,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.074695 41.359125)
CARNICERIA GASULL,,2119423690,,,ESP,,BARCELONA,BARCELONA,CATALUÑA,CT,08014,"CARRER DEL SANT CRIST 0001, 08014, BARCELONA, BARCELONA",CARRER DEL SANT CRIST 0001,"08014, BARCELONA, BARCELONA",2.139168,41.374733,T20,LOW,,933 39 64 16,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.139168 41.374733)
PEIXATERIA CUNI,,2124516635,,,ESP,,TIANA,BARCELONA,CATALUÑA,CT,08391,"PASSATGE DE SANT CEBRIÀ 0004, 08391, TIANA, BARCELONA",PASSATGE DE SANT CEBRIÀ 0004,"08391, TIANA, BARCELONA",2.268794,41.483505,T16,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.268794 41.483505)
FRUITES I VERDURES,,2160705207,,,ESP,,BADALONA,BARCELONA,CATALUÑA,CT,08912,"CARRER DEL TORNER 75 0075, 08912, BADALONA, BARCELONA",CARRER DEL TORNER 75 0075,"08912, BADALONA, BARCELONA",2.24083,41.44406,T17,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.24083 41.44406)
PASTISSERIA EL PILAR,,2162599222,,,ESP,,MATARÓ,BARCELONA,CATALUÑA,CT,08301,"RONDA D'ALFONS X 'EL SAVI' 0143, 08301, MATARÓ, BARCELONA",RONDA D'ALFONS X 'EL SAVI' 0143,"08301, MATARÓ, BARCELONA",2.449891,41.545735,T20,LOW,,937 96 15 93,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.449891 41.545735)
PEIXATERIA DEL VALLES,,2117660655,,,ESP,,TERRASSA,BARCELONA,CATALUÑA,CT,08224,"AVINGUDA DE JOAQUIM DE SAGRERA 0009, 08224, TERRASSA, BARCELONA",AVINGUDA DE JOAQUIM DE SAGRERA 0009,"08224, TERRASSA, BARCELONA",2.001909,41.554928,T16,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.001909 41.554928)
FRUITES LAURA,,2165379095,,,ESP,,SANTA COLOMA DE GRAMENET,BARCELONA,CATALUÑA,CT,08924,"AVINGUDA DE L'ANSELM DE RIU 0026, 08924, SANTA COLOMA DE GRAMENET, BARCELONA",AVINGUDA DE L'ANSELM DE RIU 0026,"08924, SANTA COLOMA DE GRAMENET, BARCELONA",2.20147,41.45808,T20,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.20147 41.45808)
PESCA SALADA,,2152498402,,,ESP,,BARCELONA,BARCELONA,CATALUÑA,CT,08001,"CARRER DE LA CERA 0046, 08001, BARCELONA, BARCELONA",CARRER DE LA CERA 0046,"08001, BARCELONA, BARCELONA",2.165428,41.37838,T20,LOW,,934 42 14 23,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.165428 41.37838)
BIEL FRUITS GROUP,,2124286921,,,ESP,,SANT ANDREU DE LA BARCA,BARCELONA,CATALUÑA,CT,08740,"AVINGUDA DE LA CONSTITUCIÓ 3013, 08740, SANT ANDREU DE LA BARCA, BARCELONA",AVINGUDA DE LA CONSTITUCIÓ 3013,"08740, SANT ANDREU DE LA BARCA, BARCELONA",1.96372,41.45098,T20,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(1.96372 41.45098)
BACALALO,,2137029066,,,ESP,,BARCELONA,BARCELONA,CATALUÑA,CT,08036,"CARRER DE MALLORCA 0135, 08036, BARCELONA, BARCELONA",CARRER DE MALLORCA 0135,"08036, BARCELONA, BARCELONA",2.154044,41.387499,T16,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.154044 41.387499)
CARNICERIA NUMANCIA,,2168423034,,,ESP,,MANRESA,BARCELONA,CATALUÑA,CT,08242,"CARRER DE NUMÀNCIA, 08242, MANRESA, BARCELONA",CARRER DE NUMÀNCIA,"08242, MANRESA, BARCELONA",1.81956,41.73035,T20,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(1.81956 41.73035)
ENRIQUEZ IBAÑEZ JACKELYNE MANUELA,,2169283398,,,ESP,,ESPLUGUES DE LLOBREGAT,BARCELONA,CATALUÑA,CT,08950,"CARRER DEL DOCTOR MANUEL RIERA 36, 08950, ESPLUGUES DE LLOBREGAT, BARCELONA",CARRER DEL DOCTOR MANUEL RIERA 36,"08950, ESPLUGUES DE LLOBREGAT, BARCELONA",2.086113,41.372724,T16,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.086113 41.372724)
EL TEU GUST,,2162577002,,,ESP,,PALLEJÀ,BARCELONA,CATALUÑA,CT,08780,"AVINGUDA DE PRAT DE LA RIBA 0033, 08780, PALLEJÀ, BARCELONA",AVINGUDA DE PRAT DE LA RIBA 0033,"08780, PALLEJÀ, BARCELONA",1.997474,41.421109,T16,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(1.997474 41.421109)
FORN DE PA LOLI,,2168264583,,,ESP,,BADALONA,BARCELONA,CATALUÑA,CT,08917,"PASSATGE DEL RIU CONGOST 22, 08917, BADALONA, BARCELONA",PASSATGE DEL RIU CONGOST 22,"08917, BADALONA, BARCELONA",2.23277,41.449438,T16,MEDIUM,,936 37 69 77,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.23277 41.449438)
LA DORADA,,2133421477,,,ESP,,BADALONA,BARCELONA,CATALUÑA,CT,08911,"AVINGUDA DEL PRESIDENT COMPANYS, 08911, BADALONA, BARCELONA",AVINGUDA DEL PRESIDENT COMPANYS,"08911, BADALONA, BARCELONA",2.247875,41.45558,T20,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.247875 41.45558)
IMPORT PNEUMATICS,,2164536403,,,ESP,,RUBÍ,BARCELONA,CATALUÑA,CT,08191,"CARRER DE MÚRCIA 67 - 1 BJ 1, 08191, RUBÍ, BARCELONA",CARRER DE MÚRCIA 67 - 1 BJ 1,"08191, RUBÍ, BARCELONA",2.0352547,41.4986867,T14,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.0352547 41.4986867)
POLLERIA MIRAVITLLES P,,2161042424,,,ESP,,BARCELONA,BARCELONA,CATALUÑA,CT,08019,"CARRER DE PERPINYÀ 0001, 08019, BARCELONA, BARCELONA",CARRER DE PERPINYÀ 0001,"08019, BARCELONA, BARCELONA",2.21673,41.41787,T17,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.21673 41.41787)
EMBUTIDOS SUBIRATS,,2162005436,,,ESP,,SANTA PERPÈTUA DE MOGODA,BARCELONA,CATALUÑA,CT,08130,"CARRER DE REUS 0001, 08130, SANTA PERPÈTUA DE MOGODA, BARCELONA",CARRER DE REUS 0001,"08130, SANTA PERPÈTUA DE MOGODA, BARCELONA",2.198164,41.51906,T17,MEDIUM,,935 74 31 32,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.198164 41.51906)
CARNISSERIA CAL QUICO,,2124698229,,,ESP,,SANT LLORENÇ SAVALL,BARCELONA,CATALUÑA,CT,08212,"CARRER DE BARCELONA 10, 08212, SANT LLORENÇ SAVALL, BARCELONA",CARRER DE BARCELONA 10,"08212, SANT LLORENÇ SAVALL, BARCELONA",2.058562,41.678335,T16,MEDIUM,,937 14 01 83,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.058562 41.678335)
MON PA,,2115405835,,,ESP,,BARCELONA,BARCELONA,CATALUÑA,CT,08024,"CARRER DE PI I MARGALL 57, 08024, BARCELONA, BARCELONA",CARRER DE PI I MARGALL 57,"08024, BARCELONA, BARCELONA",2.163882,41.409141,T16,MEDIUM,,932 85 19 32,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.163882 41.409141)
FRUITES CA LA MARGA,,2161375418,,,ESP,,VILANOVA I LA GELTRÚ,BARCELONA,CATALUÑA,CT,08800,"RAMBLA D'ARNAU DE VILANOVA 0028, 08800, VILANOVA I LA GELTRÚ, BARCELONA",RAMBLA D'ARNAU DE VILANOVA 0028,"08800, VILANOVA I LA GELTRÚ, BARCELONA",1.70764,41.22027,T20,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(1.70764 41.22027)
SUPERMERCATS NAYARA Y HUGO,,2163667791,,,ESP,,SANTA MARGARIDA DE MONTBUI,BARCELONA,CATALUÑA,CT,08710,"CARRER DE SANTA ANNA 9, 08710, SANTA MARGARIDA DE MONTBUI, BARCELONA",CARRER DE SANTA ANNA 9,"08710, SANTA MARGARIDA DE MONTBUI, BARCELONA",1.607544,41.574139,T17,MEDIUM,,938 03 95 24,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(1.607544 41.574139)
FRESCUORE,,2169275260,,,ESP,,BARCELONA,BARCELONA,CATALUÑA,CT,08030,"RAMBLA DE L'ONZE DE SETEMBRE 0033, 08030, BARCELONA, BARCELONA",RAMBLA DE L'ONZE DE SETEMBRE 0033,"08030, BARCELONA, BARCELONA",2.1931,41.43018,T18,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.1931 41.43018)
NEUMATICOS SAMI,,2103422485,,,ESP,,CASTELLBELL I EL VILAR,BARCELONA,CATALUÑA,CT,08296,"CARRER DELS BASTONERS 10, 08296, CASTELLBELL I EL VILAR, BARCELONA",CARRER DELS BASTONERS 10,"08296, CASTELLBELL I EL VILAR, BARCELONA",1.8648015,41.6311718,T14,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(1.8648015 41.6311718)
AZIZ,,2165329748,,,ESP,,MATARÓ,BARCELONA,CATALUÑA,CT,08304,"CARRER DE PABLO PICASSO 0057, 08304, MATARÓ, BARCELONA",CARRER DE PABLO PICASSO 0057,"08304, MATARÓ, BARCELONA",2.45051,41.54934,T16,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.45051 41.54934)
CARNICERIA MECA,,2164600867,,,ESP,,BERGA,BARCELONA,CATALUÑA,CT,08600,"CARRER PERE II DE BERGA 0028, 08600, BERGA, BARCELONA",CARRER PERE II DE BERGA 0028,"08600, BERGA, BARCELONA",1.85622,42.10304,T20,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(1.85622 42.10304)
PESCADERIA ANTONIA,,2134075080,,,ESP,,TERRASSA,BARCELONA,CATALUÑA,CT,08225,"CARRETERA DE RELLINARS 1 0282, 08225, TERRASSA, BARCELONA",CARRETERA DE RELLINARS 1 0282,"08225, TERRASSA, BARCELONA",2.009667,41.570514,T20,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.009667 41.570514)
LOPEZ IZQUIERDO JESUS,,2115058634,,,ESP,,SANT BOI DE LLOBREGAT,BARCELONA,CATALUÑA,CT,08830,"RONDA DE SANT RAMON, 08830, SANT BOI DE LLOBREGAT, BARCELONA",RONDA DE SANT RAMON,"08830, SANT BOI DE LLOBREGAT, BARCELONA",2.026218,41.355897,T17,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.026218 41.355897)
CARNS TORRENT - LES FR,,2169678664,,,ESP,,LES FRANQUESES DEL VALLÈS,BARCELONA,CATALUÑA,CT,08520,"CARRETERA DE RIBES 0006, 08520, LES FRANQUESES DEL VALLÈS, BARCELONA",CARRETERA DE RIBES 0006,"08520, LES FRANQUESES DEL VALLÈS, BARCELONA",2.293599,41.623624,T18,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.293599 41.623624)
PASTISS.COQUES RECAPTE,,2168272163,,,ESP,,TERRASSA,BARCELONA,CATALUÑA,CT,08225,"CARRER AMPLE, 08225, TERRASSA, BARCELONA",CARRER AMPLE,"08225, TERRASSA, BARCELONA",2.017156,41.57287,T18,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.017156 41.57287)
PEIXOS MARI CARMEN,,2163640340,,,ESP,,SANTA PERPÈTUA DE MOGODA,BARCELONA,CATALUÑA,CT,08130,"CARRETERA B-140 0345, 08130, SANTA PERPÈTUA DE MOGODA, BARCELONA",CARRETERA B-140 0345,"08130, SANTA PERPÈTUA DE MOGODA, BARCELONA",2.17455,41.53424,T20,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.17455 41.53424)
COOKIESDOLCOS,,2170744594,,,ESP,,SANT BOI DE LLOBREGAT,BARCELONA,CATALUÑA,CT,08830,"CARRER D'EUSEBI GÜELL 0011, 08830, SANT BOI DE LLOBREGAT, BARCELONA",CARRER D'EUSEBI GÜELL 0011,"08830, SANT BOI DE LLOBREGAT, BARCELONA",2.027209,41.346608,T20,LOW,,936 61 53 87,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.027209 41.346608)
RAMACISA,,2120533686,,,ESP,,CASTELLAR DEL VALLÈS,BARCELONA,CATALUÑA,CT,08211,"CARRER SERRAT DEL VENT 0003, 08211, CASTELLAR DEL VALLÈS, BARCELONA",CARRER SERRAT DEL VENT 0003,"08211, CASTELLAR DEL VALLÈS, BARCELONA",2.09798,41.61788,T20,LOW,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.09798 41.61788)
SMITS AUTOMOVIL,,2100579035,,,ESP,,SANT PERE DE RIBES,BARCELONA,CATALUÑA,CT,08810,"CARRER DELS CARRETERS 2111, 08810, SANT PERE DE RIBES, BARCELONA",CARRER DELS CARRETERS 2111,"08810, SANT PERE DE RIBES, BARCELONA",1.757139,41.2350984,T19,LOW,,938 96 15 14,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(1.757139 41.2350984)
VIARNES AZNAR ALFONSO,,2102410431,,,ESP,,VILANOVA DEL CAMÍ,BARCELONA,CATALUÑA,CT,08788,"CARRER DE CHURRUCA 22, 08788, VILANOVA DEL CAMÍ, BARCELONA",CARRER DE CHURRUCA 22,"08788, VILANOVA DEL CAMÍ, BARCELONA",1.63883,41.56944,S8HPNTSCZA,HIGH,,938 06 30 82,938 04 34 52,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(1.63883 41.56944)
EULALIA PRAT CORDERAS,,2161945530,,,ESP,,SABADELL,BARCELONA,CATALUÑA,CT,08201,"CARRER DE GARCILASO 0006, 08201, SABADELL, BARCELONA",CARRER DE GARCILASO 0006,"08201, SABADELL, BARCELONA",2.10637,41.550578,T20,LOW,,937 25 13 67,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.10637 41.550578)
FRUITERIA BURGOS,,2169324754,,,ESP,,PINEDA DE MAR,BARCELONA,CATALUÑA,CT,08397,"CARRER DE LLEIDA 0045, 08397, PINEDA DE MAR, BARCELONA",CARRER DE LLEIDA 0045,"08397, PINEDA DE MAR, BARCELONA",2.69382,41.62825,T16,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.69382 41.62825)
EISMANN,,2119967638,,,ESP,,BARCELONA,BARCELONA,CATALUÑA,CT,08019,"CARRER DE VENEÇUELA 103, 08019, BARCELONA, BARCELONA",CARRER DE VENEÇUELA 103,"08019, BARCELONA, BARCELONA",2.210117,41.412201,T16,MEDIUM,,933 36 88 24,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.210117 41.412201)
ROSISTERIA MARISOL,,2139520467,,,ESP,,L'HOSPITALET DE LLOBREGAT,BARCELONA,CATALUÑA,CT,08905,"AVINGUDA DE MIRAFLORES 31, 08905, L'HOSPITALET DE LLOBREGAT, BARCELONA",AVINGUDA DE MIRAFLORES 31,"08905, L'HOSPITALET DE LLOBREGAT, BARCELONA",2.110601,41.370309,T16,MEDIUM,,934 48 29 27,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.110601 41.370309)
AVELINO,,2163233070,,,ESP,,BARCELONA,BARCELONA,CATALUÑA,CT,08027,"CARRER DE FELIP II 90118, 08027, BARCELONA, BARCELONA",CARRER DE FELIP II 90118,"08027, BARCELONA, BARCELONA",2.185302,41.421732,T20,LOW,,933 40 70 50,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.185302 41.421732)
CARNES SERRANO,,2117248345,,,ESP,,BARBERÀ DEL VALLÈS,BARCELONA,CATALUÑA,CT,08210,"CARRER DE L'ONZE DE SETEMBRE, 08210, BARBERÀ DEL VALLÈS, BARCELONA",CARRER DE L'ONZE DE SETEMBRE,"08210, BARBERÀ DEL VALLÈS, BARCELONA",2.122656,41.524306,T20,LOW,,937 18 86 25,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.122656 41.524306)
PARC DE MONTIGALÀ,,2119949728,,,ESP,,BADALONA,BARCELONA,CATALUÑA,CT,08917,"08917, BADALONA, BARCELONA",,"08917, BADALONA, BARCELONA",2.231233,41.455529,T20,LOW,,933 88 51 13,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.231233 41.455529)
PEIXATERIA MONTSERRAT,,2163231715,,,ESP,,MATARÓ,BARCELONA,CATALUÑA,CT,08303,"AVINGUDA DE LA GATASSA 0037, 08303, MATARÓ, BARCELONA",AVINGUDA DE LA GATASSA 0037,"08303, MATARÓ, BARCELONA",2.42917,41.537198,T16,MEDIUM,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.42917 41.537198)
PIEDRA BLANCA AUTOMOCIO,,2098720287,,,ESP,,PALAU-SOLITÀ I PLEGAMANS,BARCELONA,CATALUÑA,CT,08184,"CARRER DE LA INDÚSTRIA 8, 08184, PALAU-SOLITÀ I PLEGAMANS, BARCELONA",CARRER DE LA INDÚSTRIA 8,"08184, PALAU-SOLITÀ I PLEGAMANS, BARCELONA",2.1789083347629288,41.58185931102157,S5HPNTSCZA,HIGH,,,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(2.17890833476293 41.5818593110216)
